股票代碼,股票名稱,本月成交量(千股),預期回報,日期
2511,太子 PHD,11290.205,-0.024390243902439,2016-10-01
6285,啟碁 WNC,50949.738,-0.1112234580384226,2016-10-01
6209,今國光學 KINKO,89607.988,0.0936073059360731,2016-10-01
2329,華泰 OSE,27755.572,-0.0952380952380951,2016-10-01
2801,彰銀 C.H.B,79259.87,0.0062305295950154,2016-10-01
1216,統一企業 PEC,173586.999,0.0391156462585034,2016-10-01
6176,瑞儀 ROEC,115009.346,0.0471512770137524,2016-10-01
2426,鼎元 Tyntek,8743.712,-0.0625,2016-10-01
3017,奇鋐 AVC,34525.897,-0.0307377049180327,2016-10-01
6285,啟碁 WNC,41935.284,0.0728100113765641,2016-11-01
2323,中環 CMC,57902.302,-0.053763440860215,2016-11-01
1216,統一企業 PEC,296415.406,-0.1080196399345335,2016-11-01
1326,台灣化纖 FCFC,149131.465,0.0638977635782747,2016-11-01
3017,奇鋐 AVC,35408.328,0.0211416490486257,2016-11-01
2406,國碩 Gigastorage,76590.241,-0.0506607929515417,2016-11-01
2426,鼎元 Tyntek,10055.952,-0.0458333333333333,2016-11-01
2449,京元電子 KYEC,135805.336,-0.0504504504504504,2016-11-01
2511,太子 PHD,26071.105,0.08,2016-11-01
9904,寶成工業 Pou Chen,88971.682,-0.0667447306791569,2016-11-01
6176,瑞儀 ROEC,187790.087,0.0919324577861164,2016-11-01
2352,佳世達 Qisda,403519.687,0.1578947368421052,2016-11-01
6209,今國光學 KINKO,57264.405,-0.1398747390396658,2016-11-01
2349,錸德 RITEK,185063.361,-0.0625000000000001,2016-11-01
8163,達方電子 DARFON,20822.333,0.1054054054054053,2016-11-01
2329,華泰 OSE,33672.474,0.0131578947368421,2016-11-01
2801,彰銀 C.H.B,144957.5,0.0557275541795667,2016-11-01
1301,台灣塑膠 FPC,166898.445,0.0632318501170959,2016-11-01
2367,燿華 Unitech,56760.334,-0.038267875125881,2016-11-01
2913,臺灣農林 TTC,29283.517,0.0436363636363636,2016-11-01
6209,今國光學 KINKO,20164.638,-0.0072815533980583,2016-12-01
2352,佳世達 Qisda,181908.77,-0.0227272727272727,2016-12-01
1216,統一企業 PEC,187652.082,-0.0201834862385321,2016-12-01
2329,華泰 OSE,19316.211,-0.0173160173160174,2016-12-01
6285,啟碁 WNC,33874.901,-0.0848356309650053,2016-12-01
2449,京元電子 KYEC,92311.995,-0.0436432637571158,2016-12-01
2426,鼎元 Tyntek,15219.588,0.0873362445414847,2016-12-01
2406,國碩 Gigastorage,113700.212,0.136890951276102,2016-12-01
1326,台灣化纖 FCFC,102328.517,-0.0360360360360361,2016-12-01
2913,臺灣農林 TTC,20067.615,-0.024390243902439,2016-12-01
1301,台灣塑膠 FPC,125247.114,-0.0176211453744492,2016-12-01
3017,奇鋐 AVC,50694.879,0.0393374741200829,2016-12-01
2323,中環 CMC,59970.253,-0.0085227272727272,2016-12-01
8163,達方電子 DARFON,27651.222,0.0440097799511003,2016-12-01
2349,錸德 RITEK,107738.161,0.0,2016-12-01
2801,彰銀 C.H.B,124496.228,0.005865102639296,2016-12-01
2367,燿華 Unitech,19178.915,-0.043979057591623,2016-12-01
2511,太子 PHD,21639.821,-0.0277777777777778,2016-12-01
9904,寶成工業 Pou Chen,67337.303,0.0087829360100376,2016-12-01
6176,瑞儀 ROEC,70382.11,-0.0343642611683848,2016-12-01
1301,台灣塑膠 FPC,85840.918,0.0112107623318385,2017-01-01
9904,寶成工業 Pou Chen,71851.345,-0.0161691542288558,2017-01-01
2913,臺灣農林 TTC,14772.297,0.0892857142857142,2017-01-01
2449,京元電子 KYEC,84246.981,0.0714285714285714,2017-01-01
2426,鼎元 Tyntek,8260.95,-0.0240963855421685,2017-01-01
2349,錸德 RITEK,67551.891,0.011764705882353,2017-01-01
2367,燿華 Unitech,16445.328,0.0306681270536691,2017-01-01
6209,今國光學 KINKO,33947.32,0.0268948655256724,2017-01-01
2329,華泰 OSE,18393.557,0.0,2017-01-01
2352,佳世達 Qisda,164986.212,0.0863787375415282,2017-01-01
6285,啟碁 WNC,18473.854,0.0359212050984937,2017-01-01
1216,統一企業 PEC,147024.072,0.0018726591760299,2017-01-01
2323,中環 CMC,45431.148,0.0171919770773637,2017-01-01
2801,彰銀 C.H.B,122060.539,0.011661807580175,2017-01-01
2511,太子 PHD,8750.554,-0.0047619047619048,2017-01-01
2406,國碩 Gigastorage,85300.677,-0.0285714285714285,2017-01-01
1326,台灣化纖 FCFC,88839.68,0.0051921079958463,2017-01-01
6176,瑞儀 ROEC,40524.887,0.0071174377224199,2017-01-01
3017,奇鋐 AVC,29402.199,-0.0159362549800797,2017-01-01
8163,達方電子 DARFON,9274.027,-0.0585480093676814,2017-01-01
2349,錸德 RITEK,408000.172,0.193798449612403,2017-02-01
2352,佳世達 Qisda,194687.038,-0.0214067278287462,2017-02-01
2323,中環 CMC,270205.501,0.1661971830985915,2017-02-01
6209,今國光學 KINKO,46490.565,0.1142857142857142,2017-02-01
2426,鼎元 Tyntek,26409.785,0.0288065843621398,2017-02-01
1216,統一企業 PEC,206172.639,0.0205607476635514,2017-02-01
2511,太子 PHD,45627.048,0.0669856459330144,2017-02-01
3017,奇鋐 AVC,83749.648,0.0647773279352227,2017-02-01
1326,台灣化纖 FCFC,103584.184,0.0041322314049587,2017-02-01
2406,國碩 Gigastorage,110936.606,0.0252100840336133,2017-02-01
6285,啟碁 WNC,36113.279,0.0033557046979865,2017-02-01
6176,瑞儀 ROEC,119762.427,0.1219081272084805,2017-02-01
1301,台灣塑膠 FPC,153108.12,0.0266075388026606,2017-02-01
2449,京元電子 KYEC,180887.286,0.0648148148148148,2017-02-01
2367,燿華 Unitech,97776.176,0.2274176408076515,2017-02-01
8163,達方電子 DARFON,11759.938,0.0547263681592038,2017-02-01
2329,華泰 OSE,34802.237,-0.013215859030837,2017-02-01
9904,寶成工業 Pou Chen,103976.553,0.054361567635904,2017-02-01
2801,彰銀 C.H.B,180208.124,0.0576368876080691,2017-02-01
2913,臺灣農林 TTC,87951.433,0.0360655737704918,2017-02-01
6209,今國光學 KINKO,186686.48,0.1987179487179488,2017-03-01
2511,太子 PHD,50761.046,0.0672645739910313,2017-03-01
8163,達方電子 DARFON,38638.196,0.1320754716981132,2017-03-01
2449,京元電子 KYEC,193844.373,-0.0260869565217391,2017-03-01
3017,奇鋐 AVC,89800.867,-0.005703422053232,2017-03-01
6285,啟碁 WNC,34015.2,-0.0490523968784838,2017-03-01
2913,臺灣農林 TTC,90404.852,0.0537974683544302,2017-03-01
2801,彰銀 C.H.B,154645.176,0.0081743869209808,2017-03-01
2323,中環 CMC,90591.695,-0.0434782608695651,2017-03-01
2329,華泰 OSE,28946.358,-0.0714285714285713,2017-03-01
1216,統一企業 PEC,237498.291,0.042124542124542,2017-03-01
1326,台灣化纖 FCFC,127893.271,-0.0288065843621398,2017-03-01
2349,錸德 RITEK,146631.579,-0.0844155844155844,2017-03-01
9904,寶成工業 Pou Chen,97667.855,0.0071942446043164,2017-03-01
2426,鼎元 Tyntek,52094.121,0.1,2017-03-01
1301,台灣塑膠 FPC,135200.244,-0.0226781857451403,2017-03-01
2367,燿華 Unitech,107352.291,0.0389610389610389,2017-03-01
2352,佳世達 Qisda,330534.269,0.1,2017-03-01
6176,瑞儀 ROEC,102631.29,0.0047244094488188,2017-03-01
2406,國碩 Gigastorage,62285.069,-0.0717213114754098,2017-03-01
2367,燿華 Unitech,63124.151,-0.0541666666666666,2017-04-01
2449,京元電子 KYEC,101393.464,-0.0267857142857142,2017-04-01
1216,統一企業 PEC,134664.66,-0.0210896309314586,2017-04-01
6285,啟碁 WNC,37073.506,0.0152403282532238,2017-04-01
2323,中環 CMC,58301.132,-0.0479797979797979,2017-04-01
1326,台灣化纖 FCFC,109451.714,-0.0169491525423729,2017-04-01
6176,瑞儀 ROEC,52513.896,-0.012539184952978,2017-04-01
2349,錸德 RITEK,90733.628,-0.0921985815602836,2017-04-01
8163,達方電子 DARFON,31927.478,0.0875,2017-04-01
6209,今國光學 KINKO,285666.23,0.2424242424242424,2017-04-01
3017,奇鋐 AVC,41645.532,-0.040152963671128,2017-04-01
2329,華泰 OSE,16909.757,-0.0548076923076923,2017-04-01
2426,鼎元 Tyntek,42711.152,0.0218181818181818,2017-04-01
2801,彰銀 C.H.B,162126.229,-0.054054054054054,2017-04-01
9904,寶成工業 Pou Chen,68571.293,0.0059523809523809,2017-04-01
1301,台灣塑膠 FPC,118446.72,0.0022099447513812,2017-04-01
2913,臺灣農林 TTC,41693.443,-0.0180180180180178,2017-04-01
2352,佳世達 Qisda,214619.725,0.0909090909090907,2017-04-01
2406,國碩 Gigastorage,70016.455,-0.0375275938189844,2017-04-01
2511,太子 PHD,24398.124,0.0042016806722688,2017-04-01
2352,佳世達 Qisda,310846.651,0.1015624999999999,2017-05-01
6176,瑞儀 ROEC,96722.525,0.0238095238095238,2017-05-01
6209,今國光學 KINKO,141513.626,-0.2080344332855093,2017-05-01
9904,寶成工業 Pou Chen,51490.794,-0.0177514792899408,2017-05-01
2329,華泰 OSE,31361.505,-0.0559511698880977,2017-05-01
2323,中環 CMC,76427.789,0.0132625994694959,2017-05-01
8163,達方電子 DARFON,41194.983,0.1187739463601531,2017-05-01
2406,國碩 Gigastorage,54363.878,-0.1146788990825688,2017-05-01
2349,錸德 RITEK,116417.657,0.080078125,2017-05-01
2801,彰銀 C.H.B,206386.996,0.0028571428571428,2017-05-01
3017,奇鋐 AVC,67904.23,0.0278884462151394,2017-05-01
2367,燿華 Unitech,57334.758,-0.0748898678414096,2017-05-01
2913,臺灣農林 TTC,83863.874,0.0672782874617735,2017-05-01
6285,啟碁 WNC,46897.596,0.0392609699769053,2017-05-01
2426,鼎元 Tyntek,94803.94,0.081850533807829,2017-05-01
2511,太子 PHD,23529.066,0.0041841004184101,2017-05-01
2449,京元電子 KYEC,251968.713,0.0788990825688072,2017-05-01
1216,統一企業 PEC,226009.068,0.0789946140035906,2017-05-01
1301,台灣塑膠 FPC,140000.42,-0.0110253583241455,2017-05-01
1326,台灣化纖 FCFC,171432.738,-0.0161637931034482,2017-05-01
9904,寶成工業 Pou Chen,131213.544,0.0144578313253012,2017-06-01
2329,華泰 OSE,29633.866,-0.1228448275862067,2017-06-01
2426,鼎元 Tyntek,56638.006,-0.0296052631578946,2017-06-01
2801,彰銀 C.H.B,143161.488,-0.0056980056980057,2017-06-01
2352,佳世達 Qisda,598750.18,0.099290780141844,2017-06-01
1216,統一企業 PEC,214199.232,0.0149750415973377,2017-06-01
6209,今國光學 KINKO,45869.44,-0.1032608695652174,2017-06-01
2349,錸德 RITEK,119571.44,-0.0452079566003616,2017-06-01
8163,達方電子 DARFON,26744.319,-0.0376712328767122,2017-06-01
2367,燿華 Unitech,104288.857,0.0142857142857143,2017-06-01
6285,啟碁 WNC,35477.455,0.0066666666666666,2017-06-01
2511,太子 PHD,19586.567,0.0166666666666666,2017-06-01
1301,台灣塑膠 FPC,123448.983,0.0334448160535117,2017-06-01
2323,中環 CMC,241999.705,0.0445026178010472,2017-06-01
6176,瑞儀 ROEC,92224.704,0.0496124031007752,2017-06-01
2913,臺灣農林 TTC,59617.545,-0.0573065902578796,2017-06-01
1326,台灣化纖 FCFC,232416.291,0.0460021905805038,2017-06-01
2406,國碩 Gigastorage,78274.771,-0.072538860103627,2017-06-01
2449,京元電子 KYEC,217650.54,0.0595238095238095,2017-06-01
3017,奇鋐 AVC,88021.611,0.0329457364341084,2017-06-01
8163,達方電子 DARFON,18181.13,-0.0871886120996442,2017-07-01
2913,臺灣農林 TTC,19707.613,-0.0151975683890577,2017-07-01
2352,佳世達 Qisda,376773.419,0.0279569892473117,2017-07-01
6285,啟碁 WNC,49736.577,0.0673289183222959,2017-07-01
2349,錸德 RITEK,64947.932,-0.0340909090909092,2017-07-01
2406,國碩 Gigastorage,81849.879,-0.03072625698324,2017-07-01
6176,瑞儀 ROEC,110179.055,0.0605612998522894,2017-07-01
2367,燿華 Unitech,50067.007,0.0093896713615023,2017-07-01
2329,華泰 OSE,20075.01,0.0798525798525796,2017-07-01
1326,台灣化纖 FCFC,104008.556,-0.0471204188481675,2017-07-01
2449,京元電子 KYEC,127038.588,-0.0337078651685392,2017-07-01
2426,鼎元 Tyntek,22142.412,-0.1152542372881355,2017-07-01
9904,寶成工業 Pou Chen,88313.796,-0.0308788598574822,2017-07-01
6209,今國光學 KINKO,130755.509,0.3696969696969696,2017-07-01
2323,中環 CMC,113126.373,-0.0275689223057644,2017-07-01
3017,奇鋐 AVC,35458.779,-0.0075046904315196,2017-07-01
1216,統一企業 PEC,194531.654,-0.0524590163934426,2017-07-01
1301,台灣塑膠 FPC,102215.265,-0.0226537216828479,2017-07-01
2801,彰銀 C.H.B,110981.936,0.0143266475644699,2017-07-01
2511,太子 PHD,33425.285,-0.1065573770491802,2017-07-01
9904,寶成工業 Pou Chen,57091.047,-0.0404411764705882,2017-08-01
6209,今國光學 KINKO,377871.197,0.2448377581120945,2017-08-01
2449,京元電子 KYEC,105218.407,-0.0282392026578073,2017-08-01
2329,華泰 OSE,19474.13,-0.0671217292377701,2017-08-01
2323,中環 CMC,136744.013,0.0309278350515464,2017-08-01
2913,臺灣農林 TTC,31737.127,-0.0061728395061727,2017-08-01
2349,錸德 RITEK,77982.608,-0.0019607843137254,2017-08-01
8163,達方電子 DARFON,30801.198,0.0448343079922028,2017-08-01
2511,太子 PHD,24857.957,0.0550458715596329,2017-08-01
6285,啟碁 WNC,62220.072,-0.0610134436401241,2017-08-01
1301,台灣塑膠 FPC,98675.077,0.0364238410596027,2017-08-01
1326,台灣化纖 FCFC,76921.109,0.0428571428571429,2017-08-01
2406,國碩 Gigastorage,68676.96,-0.0806916426512969,2017-08-01
2801,彰銀 C.H.B,191207.656,-0.0677966101694914,2017-08-01
3017,奇鋐 AVC,85564.779,0.0340264650283554,2017-08-01
2426,鼎元 Tyntek,44129.897,-0.0421455938697318,2017-08-01
1216,統一企業 PEC,320296.542,0.110726643598616,2017-08-01
6176,瑞儀 ROEC,182886.508,0.0598885793871865,2017-08-01
2352,佳世達 Qisda,383846.991,-0.0962343096234308,2017-08-01
2367,燿華 Unitech,101940.487,0.013953488372093,2017-08-01
2329,華泰 OSE,61479.412,0.1121951219512195,2017-09-01
2367,燿華 Unitech,117023.479,0.0,2017-09-01
2406,國碩 Gigastorage,140682.519,0.1159874608150471,2017-09-01
3017,奇鋐 AVC,103305.547,-0.0548446069469835,2017-09-01
2511,太子 PHD,18465.0,-0.0260869565217391,2017-09-01
1301,台灣塑膠 FPC,94194.124,-0.0223642172523962,2017-09-01
2349,錸德 RITEK,122992.959,0.0058939096267191,2017-09-01
2449,京元電子 KYEC,140565.975,0.017094017094017,2017-09-01
1326,台灣化纖 FCFC,67649.621,-0.029504741833509,2017-09-01
6285,啟碁 WNC,41182.139,-0.0286343612334801,2017-09-01
6176,瑞儀 ROEC,128561.685,-0.0643889618922469,2017-09-01
6209,今國光學 KINKO,763968.695,0.1208530805687202,2017-09-01
2426,鼎元 Tyntek,83203.438,0.092,2017-09-01
8163,達方電子 DARFON,33870.561,-0.0223880597014925,2017-09-01
2352,佳世達 Qisda,300402.828,0.0069444444444443,2017-09-01
2801,彰銀 C.H.B,108761.944,-0.0060606060606061,2017-09-01
9904,寶成工業 Pou Chen,72046.689,-0.0293742017879948,2017-09-01
1216,統一企業 PEC,190975.712,-0.0202492211838006,2017-09-01
2323,中環 CMC,425792.682,0.0625,2017-09-01
2913,臺灣農林 TTC,23376.817,-0.0062111801242236,2017-09-01
1301,台灣塑膠 FPC,81546.218,0.0010893246187364,2017-10-01
2913,臺灣農林 TTC,36674.398,0.003125,2017-10-01
2511,太子 PHD,15276.555,-0.0089285714285713,2017-10-01
2801,彰銀 C.H.B,66789.14,-0.0030487804878047,2017-10-01
2426,鼎元 Tyntek,40350.517,0.0183150183150183,2017-10-01
1216,統一企業 PEC,130750.61,0.0015898251192369,2017-10-01
6176,瑞儀 ROEC,101214.337,-0.0589887640449438,2017-10-01
2349,錸德 RITEK,45406.46,-0.021484375,2017-10-01
2367,燿華 Unitech,303811.897,0.3073394495412843,2017-10-01
2406,國碩 Gigastorage,147891.539,0.0814606741573033,2017-10-01
1326,台灣化纖 FCFC,66705.033,-0.00542888165038,2017-10-01
2449,京元電子 KYEC,141215.956,0.0739495798319327,2017-10-01
3017,奇鋐 AVC,107006.744,0.1063829787234042,2017-10-01
2329,華泰 OSE,16380.771,0.0087719298245614,2017-10-01
2323,中環 CMC,221432.323,0.0517647058823528,2017-10-01
6209,今國光學 KINKO,202269.381,-0.0137420718816067,2017-10-01
9904,寶成工業 Pou Chen,64777.672,0.0,2017-10-01
8163,達方電子 DARFON,17165.501,0.0114503816793893,2017-10-01
6285,啟碁 WNC,29775.037,-0.0192743764172335,2017-10-01
2352,佳世達 Qisda,159295.22,0.0114942528735632,2017-10-01
2329,華泰 OSE,87185.905,0.1032608695652175,2017-11-01
3017,奇鋐 AVC,330366.633,0.2587412587412587,2017-11-01
2349,錸德 RITEK,66251.591,-0.0578842315369261,2017-11-01
2367,燿華 Unitech,822433.819,0.2666666666666667,2017-11-01
6176,瑞儀 ROEC,100584.904,-0.0328358208955224,2017-11-01
6209,今國光學 KINKO,141113.904,-0.1618435155412647,2017-11-01
1216,統一企業 PEC,157851.435,0.0111111111111111,2017-11-01
1326,台灣化纖 FCFC,75419.575,-0.0065502183406112,2017-11-01
2913,臺灣農林 TTC,32162.549,-0.0373831775700935,2017-11-01
2352,佳世達 Qisda,208062.414,-0.0909090909090909,2017-11-01
1301,台灣塑膠 FPC,107903.461,-0.014145810663765,2017-11-01
2323,中環 CMC,128231.626,-0.0648769574944071,2017-11-01
6285,啟碁 WNC,33832.029,-0.0138728323699422,2017-11-01
2426,鼎元 Tyntek,241686.001,0.1582733812949641,2017-11-01
2801,彰銀 C.H.B,120736.851,-0.0061162079510704,2017-11-01
2511,太子 PHD,21770.291,0.054054054054054,2017-11-01
8163,達方電子 DARFON,84063.526,0.1056603773584906,2017-11-01
9904,寶成工業 Pou Chen,89939.199,-0.0526315789473684,2017-11-01
2406,國碩 Gigastorage,65776.955,-0.1350649350649351,2017-11-01
2449,京元電子 KYEC,113713.307,-0.0266040688575899,2017-11-01
2449,京元電子 KYEC,71647.133,-0.0273311897106109,2017-12-01
2349,錸德 RITEK,50215.585,-0.0127118644067795,2017-12-01
2913,臺灣農林 TTC,42580.099,0.0,2017-12-01
8163,達方電子 DARFON,84255.897,0.0119453924914675,2017-12-01
2367,燿華 Unitech,1406751.281,0.2853185595567866,2017-12-01
2323,中環 CMC,100286.959,0.0167464114832536,2017-12-01
6209,今國光學 KINKO,54366.171,-0.1099744245524297,2017-12-01
2426,鼎元 Tyntek,142559.681,-0.0217391304347826,2017-12-01
1301,台灣塑膠 FPC,126835.958,0.0894039735099338,2017-12-01
6285,啟碁 WNC,15679.403,0.0023446658851114,2017-12-01
2352,佳世達 Qisda,178484.985,0.0574999999999999,2017-12-01
9904,寶成工業 Pou Chen,78139.97,0.0708333333333332,2017-12-01
2329,華泰 OSE,31036.194,-0.0689655172413794,2017-12-01
1326,台灣化纖 FCFC,138171.559,0.1318681318681318,2017-12-01
1216,統一企業 PEC,146969.938,0.0361067503924646,2017-12-01
2801,彰銀 C.H.B,103513.197,0.0184615384615385,2017-12-01
6176,瑞儀 ROEC,157119.738,0.0910493827160494,2017-12-01
3017,奇鋐 AVC,250547.317,-0.1,2017-12-01
2511,太子 PHD,34023.092,0.02991452991453,2017-12-01
2406,國碩 Gigastorage,41380.396,-0.0210210210210208,2017-12-01
2349,錸德 RITEK,332412.138,0.2017167381974247,2018-01-01
2913,臺灣農林 TTC,23623.1,-0.0097087378640775,2018-01-01
2323,中環 CMC,542944.349,0.1435294117647059,2018-01-01
2426,鼎元 Tyntek,211963.595,0.0793650793650793,2018-01-01
1301,台灣塑膠 FPC,170147.32,0.0486322188449847,2018-01-01
6285,啟碁 WNC,28199.5,0.015204678362573,2018-01-01
3017,奇鋐 AVC,117471.024,-0.044753086419753,2018-01-01
2449,京元電子 KYEC,88138.764,-0.0033057851239669,2018-01-01
9904,寶成工業 Pou Chen,101079.351,0.0168612191958496,2018-01-01
2511,太子 PHD,54222.15,0.0456431535269708,2018-01-01
2329,華泰 OSE,23952.637,-0.039153439153439,2018-01-01
6176,瑞儀 ROEC,92844.242,0.0466760961810466,2018-01-01
8163,達方電子 DARFON,99133.251,0.03035413153457,2018-01-01
6209,今國光學 KINKO,66464.257,0.0775862068965518,2018-01-01
1326,台灣化纖 FCFC,200224.55,0.058252427184466,2018-01-01
1216,統一企業 PEC,155563.086,0.0606060606060606,2018-01-01
2352,佳世達 Qisda,140267.091,0.0047281323877069,2018-01-01
2406,國碩 Gigastorage,31987.368,-0.0276073619631902,2018-01-01
2801,彰銀 C.H.B,173575.273,0.0332326283987915,2018-01-01
2367,燿華 Unitech,893167.516,0.0021551724137931,2018-01-01
2349,錸德 RITEK,129440.306,-0.0624999999999999,2018-02-01
3017,奇鋐 AVC,49619.823,-0.0452342487883682,2018-02-01
2801,彰銀 C.H.B,115810.996,-0.0175438596491228,2018-02-01
2913,臺灣農林 TTC,11924.91,-0.0261437908496732,2018-02-01
2426,鼎元 Tyntek,57833.687,0.0,2018-02-01
1301,台灣塑膠 FPC,124612.267,0.0,2018-02-01
1216,統一企業 PEC,129854.32,-0.0142857142857142,2018-02-01
9904,寶成工業 Pou Chen,74792.079,-0.0625,2018-02-01
6285,啟碁 WNC,15462.786,-0.0599078341013825,2018-02-01
2329,華泰 OSE,15095.891,-0.0220264317180615,2018-02-01
2323,中環 CMC,148194.595,-0.0823045267489712,2018-02-01
2511,太子 PHD,25418.959,-0.0555555555555555,2018-02-01
6209,今國光學 KINKO,47043.632,0.0279999999999999,2018-02-01
1326,台灣化纖 FCFC,129779.001,-0.0045871559633027,2018-02-01
6176,瑞儀 ROEC,118315.578,0.1148648648648648,2018-02-01
2406,國碩 Gigastorage,26574.404,-0.0410094637223975,2018-02-01
2449,京元電子 KYEC,57702.718,0.0447761194029851,2018-02-01
2367,燿華 Unitech,256024.166,-0.1204301075268817,2018-02-01
2352,佳世達 Qisda,75371.692,-0.0423529411764705,2018-02-01
8163,達方電子 DARFON,14665.527,-0.0245499181669394,2018-02-01
2511,太子 PHD,21819.454,0.0042016806722688,2018-03-01
2801,彰銀 C.H.B,130379.068,0.0089285714285713,2018-03-01
3017,奇鋐 AVC,61810.516,0.0016920473773265,2018-03-01
2406,國碩 Gigastorage,45761.513,-0.0789473684210525,2018-03-01
1216,統一企業 PEC,160244.127,0.0,2018-03-01
2352,佳世達 Qisda,180406.532,0.081081081081081,2018-03-01
1301,台灣塑膠 FPC,145738.102,0.0048309178743961,2018-03-01
2426,鼎元 Tyntek,74885.152,-0.0235294117647058,2018-03-01
9904,寶成工業 Pou Chen,111213.135,0.0721088435374149,2018-03-01
6285,啟碁 WNC,40056.288,-0.0477941176470587,2018-03-01
2323,中環 CMC,193661.701,0.0201793721973093,2018-03-01
2329,華泰 OSE,19862.741,-0.0337837837837838,2018-03-01
8163,達方電子 DARFON,42160.059,0.0419463087248322,2018-03-01
1326,台灣化纖 FCFC,150199.61,0.0,2018-03-01
6176,瑞儀 ROEC,121560.698,-0.1284848484848484,2018-03-01
2449,京元電子 KYEC,154420.135,-0.0317460317460317,2018-03-01
2349,錸德 RITEK,215642.011,0.0304761904761905,2018-03-01
2367,燿華 Unitech,451995.088,-0.0171149144254277,2018-03-01
6209,今國光學 KINKO,42941.083,-0.0518806744487678,2018-03-01
2913,臺灣農林 TTC,13629.058,-0.0067114093959731,2018-03-01
6209,今國光學 KINKO,64865.329,-0.2229822161422708,2018-04-01
6285,啟碁 WNC,35294.768,-0.1016731016731017,2018-04-01
8163,達方電子 DARFON,54259.394,0.0064412238325281,2018-04-01
9904,寶成工業 Pou Chen,128770.428,-0.0571065989847715,2018-04-01
2801,彰銀 C.H.B,84825.277,0.008849557522124,2018-04-01
3017,奇鋐 AVC,24603.424,-0.0861486486486486,2018-04-01
2323,中環 CMC,750704.864,0.3296703296703296,2018-04-01
1301,台灣塑膠 FPC,105643.664,0.0048076923076923,2018-04-01
2913,臺灣農林 TTC,14525.519,0.0439189189189188,2018-04-01
2329,華泰 OSE,18943.728,-0.0489510489510489,2018-04-01
6176,瑞儀 ROEC,73502.92,-0.1432545201668985,2018-04-01
1326,台灣化纖 FCFC,117038.995,0.0092165898617511,2018-04-01
2349,錸德 RITEK,424054.313,0.0905730129390018,2018-04-01
2449,京元電子 KYEC,67532.818,-0.0360655737704918,2018-04-01
2511,太子 PHD,9694.334,-0.01255230125523,2018-04-01
1216,統一企業 PEC,149631.972,0.0376811594202897,2018-04-01
2406,國碩 Gigastorage,28405.246,-0.1035714285714285,2018-04-01
2367,燿華 Unitech,687858.372,0.0099502487562188,2018-04-01
2426,鼎元 Tyntek,54921.709,-0.0572289156626506,2018-04-01
2352,佳世達 Qisda,388594.142,-0.0704545454545454,2018-04-01
2449,京元電子 KYEC,84646.078,-0.0442176870748298,2018-05-01
1326,台灣化纖 FCFC,224021.237,0.0502283105022831,2018-05-01
3017,奇鋐 AVC,48729.541,0.066543438077634,2018-05-01
2323,中環 CMC,2240282.195,0.6528925619834711,2018-05-01
2913,臺灣農林 TTC,12825.024,0.0032362459546926,2018-05-01
2367,燿華 Unitech,697881.381,0.1699507389162561,2018-05-01
2426,鼎元 Tyntek,31812.208,0.0127795527156549,2018-05-01
2801,彰銀 C.H.B,196153.421,0.0263157894736841,2018-05-01
9904,寶成工業 Pou Chen,106894.168,-0.0121130551816957,2018-05-01
2511,太子 PHD,15509.895,-0.0254237288135593,2018-05-01
6285,啟碁 WNC,34145.743,0.0257879656160458,2018-05-01
8163,達方電子 DARFON,425453.643,1.032,2018-05-01
2352,佳世達 Qisda,125832.108,0.0366748166259168,2018-05-01
2349,錸德 RITEK,1001128.256,1.6101694915254237,2018-05-01
2329,華泰 OSE,66582.961,0.2867647058823529,2018-05-01
6209,今國光學 KINKO,56046.866,0.0845070422535212,2018-05-01
2406,國碩 Gigastorage,58990.399,-0.0278884462151395,2018-05-01
1216,統一企業 PEC,198316.853,0.020949720670391,2018-05-01
6176,瑞儀 ROEC,69250.225,0.0194805194805194,2018-05-01
1301,台灣塑膠 FPC,174844.484,0.0287081339712918,2018-05-01
2449,京元電子 KYEC,67872.099,-0.0124555160142349,2018-06-01
2323,中環 CMC,3346287.492,-0.1,2018-06-01
2367,燿華 Unitech,377875.903,-0.1284210526315789,2018-06-01
1216,統一企業 PEC,199179.216,0.0588235294117648,2018-06-01
6285,啟碁 WNC,25122.752,0.0153631284916202,2018-06-01
2913,臺灣農林 TTC,12293.097,-0.032258064516129,2018-06-01
2426,鼎元 Tyntek,599881.426,0.5110410094637224,2018-06-01
6176,瑞儀 ROEC,53535.558,-0.0286624203821655,2018-06-01
2352,佳世達 Qisda,163843.815,0.0141509433962264,2018-06-01
2329,華泰 OSE,150025.084,-0.0333333333333333,2018-06-01
9904,寶成工業 Pou Chen,160172.014,-0.0354223433242507,2018-06-01
2801,彰銀 C.H.B,175561.147,0.0085470085470084,2018-06-01
2511,太子 PHD,26787.852,-0.0347826086956522,2018-06-01
3017,奇鋐 AVC,104825.501,-0.0069324090121318,2018-06-01
1301,台灣塑膠 FPC,183555.54,0.0465116279069767,2018-06-01
2406,國碩 Gigastorage,53040.467,-0.1311475409836065,2018-06-01
6209,今國光學 KINKO,154165.73,0.1298701298701297,2018-06-01
8163,達方電子 DARFON,454290.606,0.2755905511811024,2018-06-01
1326,台灣化纖 FCFC,197038.214,0.0565217391304347,2018-06-01
2349,錸德 RITEK,1115845.77,-0.0487012987012987,2018-06-01
